Node,Community
683,2
684,2
685,9
686,2
687,9
688,9
689,13
690,0
691,16
692,6
693,3
694,8
695,1
696,2
697,0
698,7
699,11
700,2
701,6
702,0
703,16
704,19
705,1
706,8
707,12
708,7
709,3
710,19
711,1
712,9
713,7
714,11
715,11
716,1
717,6
718,10
719,1
720,13
721,12
722,2
723,5
724,15
725,0
726,0
727,9
728,8
729,10
730,4
731,15
732,12
733,4
734,7
735,16
736,1
737,7
738,9
739,9
740,3
741,15
742,14
743,0
744,5
745,2
746,4
747,0
748,9
749,9
750,11
751,5
752,3
753,3
754,3
755,0
756,11
757,2
758,9
759,4
760,5
761,6
762,3
763,3
764,16
765,8
766,9
767,1
768,7
769,8
770,4
771,3
772,6
773,0
774,5
775,1
776,13
777,7
778,1
779,14
780,9
781,1
782,12
783,16
784,0
785,3
786,17
787,14
788,9
789,5
790,1
791,9
792,10
793,10
794,11
795,13
796,14
797,1
798,12
799,2
800,4
801,2
802,10
803,1
804,10
805,17
806,14
807,7
808,3
809,4
810,6
811,7
812,4
813,9
814,12
815,1
816,9
817,1
818,15
819,1
820,15
821,9
822,8
823,3
824,0
825,19
826,4
827,6
828,15
829,17
830,10
831,6
832,14
833,7
834,17
835,16
836,6
837,3
838,7
839,5
840,5
841,4
842,3
843,5
844,7
845,5
846,9
847,2
848,10
849,1
850,6
851,5
852,6
853,10
854,0
855,4
856,1
857,4
858,1
859,0
860,6
861,18
862,2
863,3
864,17
865,14
866,15
867,14
868,10
869,3
870,2
871,2
872,13
873,1
874,3
875,14
876,12
877,9
878,1
879,2
880,8
881,1
882,3
883,6
884,13
885,2
886,9
887,16
888,4
889,0
890,2
891,15
892,2
893,16
894,4
895,4
896,2
897,5
898,16
899,17
900,1
901,2
902,9
903,8
904,6
905,5
906,1
907,11
908,0
909,12
910,3
911,5
912,10
913,1
914,10
915,3
916,0
917,3
918,15
919,12
920,10
921,3
922,0
923,1
924,17
925,2
926,14
927,11
928,6
929,16
930,0
931,9
932,11
933,16
934,11
935,1
936,3
937,6
938,8
939,3
940,1
941,14
942,18
943,17
944,13
945,4
946,7
947,3
948,11
949,5
950,4
951,9
952,4
953,4
954,18
955,5
956,4
957,7
958,5
959,1
960,6
961,9
962,3
963,11
964,12
965,20
966,10
967,0
968,1
969,0
970,3
971,15
972,0
973,4
974,13
975,15
976,4
977,11
978,3
979,4
980,5
981,5
982,7
983,0
984,8
985,8
986,15
987,2
988,4
989,0
990,7
991,3
992,4
993,4
994,4
995,2
996,9
997,2
998,2
999,10
1000,4
1001,2
1002,7
1003,1
1004,15
1005,0
1006,7
1007,15
1008,2
1009,7
1010,2
1011,1
1012,0
1013,12
1014,4
1015,11
1016,2
1017,18
1018,10
1019,6
1020,2
1021,18
1022,1
1023,2
1024,1
1025,3
1026,9
1027,4
1028,10
1029,2
1030,5
1031,0
1032,17
1033,0
1034,11
1035,6
1036,2
1037,7
1038,13
1039,16
1040,5
1041,5
1042,3
1043,4
1044,10
1045,5
1046,12
1047,1
1048,12
1049,6
1050,16
1051,0
1052,3
1053,2
1054,6
1055,4
1056,0
1057,9
1058,2
1059,3
1060,10
1061,12
1062,6
1063,0
1064,3
1065,1
1066,7
1067,1
1068,5
1069,10
1070,3
1071,4
1072,7
1073,0
1074,0
1075,13
1076,0
1077,0
1078,14
1079,14
1080,1
1081,0
1082,4
1083,9
1084,7
1085,11
1086,2
1087,4
1088,17
1089,12
1090,19
1091,7
1092,5
1093,1
1094,4
1095,3
1096,8
1097,15
1098,8
1099,1
1100,2
1101,0
1102,5
1103,6
1104,0
1105,7
1106,18
1107,15
1108,0
1109,5
1110,7
1111,11
1112,8
1113,0
1114,7
1115,8
1116,6
1117,2
1118,4
1119,18
1120,15
1121,0
1122,5
1123,1
1124,0
1125,10
1126,12
1127,9
1128,2
1129,14
1130,9
1131,14
1132,4
1133,8
1134,10
1135,7
1136,10
1137,0
1138,0
1139,4
1140,9
1141,2
1142,0
1143,0
1144,8
1145,5
1146,0
1147,0
1148,5
1149,0
1150,0
1151,5
1152,12
1153,7
1154,1
1155,12
1156,16
1157,6
1158,3
1159,1
1160,8
1161,2
1162,0
1163,12
1164,7
1165,2
1166,7
1167,3
1168,20
1169,8
1170,2
1171,4
1172,6
1173,13
1174,0
1175,2
1176,0
1177,3
1178,16
1179,12
1180,12
1181,6
1182,3
1183,17
1184,1
1185,1
1186,2
1187,12
1188,14
1189,0
1190,1
1191,8
1192,0
1193,2
1194,4
1195,2
1196,11
1197,1
1198,10
1199,11
1200,2
1201,0
1202,2
1203,1
1204,11
1205,0
1206,15
1207,9
1208,13
1209,12
1210,6
1211,14
1212,2
1213,11
1214,7
1215,2
1216,15
1217,2
1218,16
1219,4
1220,15
1221,0
1222,4
1223,14
1224,5
1225,4
1226,2
1227,0
1228,0
1229,4
1230,8
1231,11
1232,1
1233,6
1234,2
1235,16
1236,3
1237,12
1238,3
1239,6
1240,0
1241,21
1242,14
1243,2
1244,2
1245,3
1246,8
1247,8
1248,9
1249,18
1250,11
1251,22
1252,0
1253,3
1254,1
1255,13
1256,8
1257,8
1258,8
1259,7
1260,6
1261,7
1262,12
1263,14
1264,4
1265,0
1266,6
1267,1
1268,20
1269,3
1270,3
1271,0
1272,7
1273,8
1274,12
1275,23
1276,10
1277,9
1278,4
1279,5
1280,1
1281,16
1282,5
1283,16
1284,8
1285,10
1286,6
1287,12
1288,6
1289,0
1290,18
1291,2
1292,0
1293,0
1294,2
1295,0
1296,7
1297,1
1298,5
1299,6
1300,18
1301,15
1302,4
1303,6
1304,0
1305,3
1306,6
1307,7
1308,3
1309,7
1310,18
1311,13
1312,10
1313,1
1314,20
1315,13
1316,2
1317,7
1318,7
1319,6
1320,16
1321,14
1322,12
1323,7
1324,2
1325,12
1326,1
1327,4
1328,4
1329,4
1330,10
1331,7
1332,6
1333,9
1334,10
1335,4
1336,12
1337,8
1338,0
1339,15
1340,2
1341,14
1342,2
1343,12
1344,3
1345,1
1346,4
1347,6
1348,16
1349,8
1350,8
1351,5
1352,11
1353,10
1354,0
1355,2
1356,4
1357,11
1358,6
1359,4
1360,17
1361,5
1362,12
1363,4
1364,13
1365,0
1366,5
1367,1
1368,13
1369,0
1370,8
1371,5
1372,12
1373,2
1374,6
1375,11
1376,13
1377,18
1378,0
1379,3
1380,17
1381,5
1382,5
1383,8
1384,14
1385,11
1386,3
1387,14
1388,9
1389,13
1390,5
1391,4
1392,0
1393,10
1394,9
1395,11
1396,5
1397,0
1398,3
1399,19
1400,5
1401,2
1402,2
1403,8
1404,2
1405,14
1406,17
1407,7
1408,17
1409,17
1410,6
1411,5
1412,17
1413,4
1414,13
1415,3
1416,17
1417,5
1418,8
1419,15
1420,15
1421,1
1422,14
1423,3
1424,19
1425,2
1426,6
1427,2
1428,15
1429,12
1430,9
1431,11
1432,6
1433,10
1434,1
1435,0
1436,0
1437,6
1438,6
1439,9
1440,4
1441,7
1442,4
1443,7
1444,19
1445,17
1446,8
1447,0
1448,6
1449,4
1450,7
1451,14
1452,7
1453,8
1454,10
1455,10
1456,8
1457,11
1458,14
1459,1
1460,11
1461,11
1462,20
1463,3
1464,7
1465,1
1466,7
1467,11
1468,13
1469,10
1470,15
1471,15
1472,2
1473,14
1474,15
1475,2
1476,1
1477,1
1478,15
1479,5
1480,6
1481,3
1482,3
1483,11
1484,1
1485,1
1486,7
1487,1
1488,7
1489,2
1490,12
1491,7
1492,24
1493,5
1494,3
1495,9
1496,4
1497,0
1498,9
1499,14
